DSM_No	Name	Recommended_T_(C)	Domain
15264	Schlegelella_thermodepolymerans	50	Bacteria
15344	Schlegelella_thermodepolymerans	50	Bacteria
21410	Schleiferia_thermophila	45	Bacteria
18645	Schlesneria_paludicola	25	Bacteria
23141	Schumannella_luteola	28	Bacteria
3451	Schwanniomyces_occidentalis	25	Fungi
3794	Schwanniomyces_occidentalis	25	Fungi
10502	Schwartzia_succinivorans	37	Bacteria
10503	Schwartzia_succinivorans	37	Bacteria
10504	Schwartzia_succinivorans	37	Bacteria
10505	Schwartzia_succinivorans	37	Bacteria
45152	Sciscionella_marina	28	Bacteria
24283	Sclerogaster_hysterangioides	15	Fungi
24284	Sclerogaster_hysterangioides	15	Fungi
5185	Sclerophoma_semenospora	25	Fungi
63016	Sclerotinia_minor	22	Fungi
1946	Sclerotinia_sclerotiorum	22	Fungi
63024	Sclerotium_cepivorum	22	Fungi
2820	Sclerotium_coffeicola	26	Fungi
2653	Sclerotium_delphinii	26	Fungi
2654	Sclerotium_delphinii	26	Fungi
2696	Sclerotium_delphinii	26	Fungi
2697	Sclerotium_delphinii	26	Fungi
2817	Sclerotium_delphinii	26	Fungi
2916	Sclerotium_delphinii	26	Fungi
2159	Sclerotium_glucanicum	24	Fungi
1987	Scopulariopsis_acremonium	22	Fungi
1218	Scopulariopsis_brevicaulis	26	Fungi
63032	Scopulariopsis_brevicaulis	26	Fungi
9122	Scopulariopsis_brevicaulis	23	Fungi
63033	Scopulariopsis_brumptii	24	Fungi
63034	Scopulariopsis_coprophila	20	Fungi
19377	Scopulibacillus_darangshiensis	28	Bacteria
62718	Scytalidium_flavobrunneum	22	Fungi
2694	Scytalidium_lignicola	24	Fungi
2695	Scytalidium_lignicola	24	Fungi
2842	Scytalidium_thermophilum	40	Fungi
24458	Sebaldella_termitidis	37	Bacteria
16083	Sedimentibacter_hongkongensis	37	Bacteria
7310	Sedimentibacter_hydroxybenzoicus	35	Bacteria
13558	Sedimentibacter_saalensis	30	Bacteria
17993	Sedimenticola_selenatireducens	27	Bacteria
19340	Sediminibacillus_albus	30	Bacteria
18088	Sediminibacillus_halophilus	30	Bacteria
22335	Sediminibacterium_ginsengisoli	28	Bacteria
28323	Sediminibacterium_goheungense	28	Bacteria
27476	Sediminibacterium_salmoneum	28	Bacteria
25478	Sediminihabitans_luteus	28	Bacteria
21189	Sediminimonas_qiaohouensis	28	Bacteria
21190	Sediminimonas_qiaohouensis	28	Bacteria
18137	Segetibacter_koreensis	30	Bacteria
44985	Segniliparus_rotundus	28	Bacteria
44986	Segniliparus_rugosus	28	Bacteria
45345	Segniliparus_rugosus	28	Bacteria
44666	Seinonella_peptonophila	35	Bacteria
24984	Seleniivibrio_woodruffii	30	Bacteria
19719	Selenomonas_artemidis	37	Bacteria
23594	Selenomonas_bovis	37	Bacteria
19527	Selenomonas_dianae	37	Bacteria
19720	Selenomonas_flueggei	37	Bacteria
19666	Selenomonas_infelix	37	Bacteria
20757	Selenomonas_lacticifex	28	Bacteria
19578	Selenomonas_noxia	37	Bacteria
2872	Selenomonas_ruminantium_subsp._lactilytica	37	Bacteria
2150	Selenomonas_ruminantium_subsp._ruminantium	35	Bacteria
2479	Selenomonas_sp.	37	Bacteria
2924	Selenomonas_sp.	37	Bacteria
20758	Selenomonas_sputigena	37	Bacteria
25959	Senegalimassilia_anaerobia	37	Bacteria
28224	Seohaeicola_saemankumensis	25	Bacteria
12002	Sepedonium_chrysospermum	22	Fungi
12239	Sepedonium_chrysospermum	22	Fungi
1186	Sepedonium_chrysospermum	20	Fungi
11756	Septobasidium_carestianum	20	Fungi
27534	Serendipita_herbamans	22	Fungi
21801	Serinibacter_salmoneus	28	Bacteria
27602	Serinicoccus_chungangensis	28	Bacteria
15273	Serinicoccus_marinus	30	Bacteria
21363	Serinicoccus_profundi	28	Bacteria
5043	Serpula_himantioides	25	Fungi
6419	Serpula_himantioides	25	Fungi
12358	Serratia_entomophila	28	Bacteria
4569	Serratia_ficaria	30	Bacteria
4576	Serratia_fonticola	30	Bacteria
9663	Serratia_fonticola	28	Bacteria
9664	Serratia_fonticola	28	Bacteria
22080	Serratia_glossinae	28	Bacteria
30063	Serratia_grimesii	30	Bacteria
4487	Serratia_liquefaciens	30	Bacteria
30064	Serratia_liquefaciens	30	Bacteria
30065	Serratia_liquefaciens	30	Bacteria
30066	Serratia_liquefaciens	30	Bacteria
30067	Serratia_liquefaciens	30	Bacteria
30068	Serratia_liquefaciens	30	Bacteria
30069	Serratia_liquefaciens	30	Bacteria
30125	Serratia_liquefaciens	30	Bacteria
48	Serratia_marcescens	37	Bacteria
1608	Serratia_marcescens	30	Bacteria
12481	Serratia_marcescens	30	Bacteria
12482	Serratia_marcescens	30	Bacteria
12483	Serratia_marcescens	30	Bacteria
12484	Serratia_marcescens	30	Bacteria
12485	Serratia_marcescens	30	Bacteria
12486	Serratia_marcescens	30	Bacteria
12487	Serratia_marcescens	30	Bacteria
14187	Serratia_marcescens	30	Bacteria
28921	Serratia_marcescens	30	Bacteria
1636	Serratia_marcescens	26	Bacteria
30121	Serratia_marcescens_subsp._marcescens	30	Bacteria
30122	Serratia_marcescens_subsp._marcescens	30	Bacteria
30124	Serratia_marcescens_subsp._marcescens	30	Bacteria
30126	Serratia_marcescens_subsp._marcescens	30	Bacteria
46342	Serratia_marcescens_subsp._marcescens	30	Bacteria
50904	Serratia_marcescens_subsp._marcescens	30	Bacteria
17174	Serratia_marcescens_subsp._sakuensis	28	Bacteria
21420	Serratia_nematodiphila	28	Bacteria
4582	Serratia_odorifera	30	Bacteria
49	Serratia_plymuthica	30	Bacteria
8571	Serratia_plymuthica	30	Bacteria
8572	Serratia_plymuthica	30	Bacteria
30127	Serratia_plymuthica	30	Bacteria
4540	Serratia_plymuthica	26	Bacteria
22907	Serratia_plymuthica	20	Bacteria
4543	Serratia_proteamaculans	30	Bacteria
4597	Serratia_quinivorans	30	Bacteria
4480	Serratia_rubidaea	26	Bacteria
46275	Serratia_rubidaea	25	Bacteria
23270	Serratia_symbiotica	28	Bacteria
16952	Serratia_ureilytica	37	Bacteria
63168	Setosphaeria_prolata	24	Fungi
62596	Setosphaeria_rostrata	24	Fungi
18934	Sharpea_azabuensis	37	Bacteria
20406	Sharpea_azabuensis	37	Bacteria
17171	Shewanella_abyssi	10	Bacteria
9167	Shewanella_algae	20	Bacteria
18400	Shewanella_atlantica	10	Bacteria
9439	Shewanella_baltica	25	Bacteria
16281	Shewanella_baltica	25	Bacteria
8812	Shewanella_benthica	4	Bacteria
18399	Shewanella_canadensis	10	Bacteria
16474	Shewanella_colwelliana	23	Bacteria
21354	Shewanella_corallii	28	Bacteria
21332	Shewanella_corallii	26	Bacteria
15014	Shewanella_denitrificans	28	Bacteria
15013	Shewanella_denitrificans	25	Bacteria
23626	Shewanella_dokdonensis	28	Bacteria
14404	Shewanella_fidelis	28	Bacteria
12253	Shewanella_frigidimarina	20	Bacteria
16422	Shewanella_gaetbuli	28	Bacteria
12621	Shewanella_gelidimarina	20	Bacteria
17350	Shewanella_halifaxensis	15	Bacteria
6066	Shewanella_hanedai	14	Bacteria
23486	Shewanella_indica	37	Bacteria
15915	Shewanella_japonica	25	Bacteria
17170	Shewanella_kaireitica	25	Bacteria
17748	Shewanella_loihica	20	Bacteria
15445	Shewanella_pacifica	25	Bacteria
15900	Shewanella_profunda	28	Bacteria
1818	Shewanella_putrefaciens	30	Bacteria
50426	Shewanella_putrefaciens	30	Bacteria
1818	Shewanella_putrefaciens	28	Bacteria
15988	Shewanella_putrefaciens	28	Bacteria
6067	Shewanella_putrefaciens	26	Bacteria
9451	Shewanella_putrefaciens	25	Bacteria
9452	Shewanella_putrefaciens	25	Bacteria
9461	Shewanella_putrefaciens	25	Bacteria
17055	Shewanella_sediminis	20	Bacteria
21323	Shewanella_sp.	26	Bacteria
17177	Shewanella_surugensis	10	Bacteria
12036	Shewanella_woodyi	25	Bacteria
22215	Shewanella_xiamenensis	28	Bacteria
7532	Shigella_boydii	37	Bacteria
4782	Shigella_flexneri	37	Bacteria
5570	Shigella_sonnei	37	Bacteria
25715	Shigella_sonnei	37	Bacteria
45090	Shimazuella_kribbensis	28	Bacteria
28453	Shimia_haliotis	30	Bacteria
26433	Shimia_isoporae	25	Bacteria
26895	Shimia_marina	30	Bacteria
4481	Shimwellia_blattae	37	Bacteria
3038	Shimwellia_pseudoproteus	30	Bacteria
22121	Shimwellia_pseudoproteus	28	Bacteria
21319	Shinella_fusca	28	Bacteria
18401	Shinella_granuli	30	Bacteria
19334	Shinella_kummerowiae	28	Bacteria
16843	Shinella_sp.	30	Bacteria
18801	Shinella_yambaruensis	28	Bacteria
287	Shinella_zoogloeoides	30	Bacteria
14600	Shuttleworthia_satelles	37	Bacteria
12337	Sibirina_coriolopsicola	25	Fungi
18397	Siccibacter_turicensis	37	Bacteria
16282	Silanimonas_lenta	37	Bacteria
24914	Silanimonas_mangrovi	28	Bacteria
24239	Silvimonas_amylolytica	28	Bacteria
24036	Silvimonas_iriomotensis	28	Bacteria
18233	Silvimonas_terrae	28	Bacteria
21679	Simiduia_agarivorans	28	Bacteria
26448	Simiduia_areninigrae	28	Bacteria
27360	Simkania_negevensis	25	Bacteria
2579	Simonsiella_muelleri	37	Bacteria
18245	Simplicispira_limi	28	Bacteria
17964	Simplicispira_limi	25	Bacteria
1837	Simplicispira_metamorpha	30	Bacteria
12826	Simplicispira_metamorpha	28	Bacteria
11588	Simplicispira_psychrophila	20	Bacteria
18658	Singulisphaera_acidiphila	28	Bacteria
23044	Singulisphaera_rosea	28	Bacteria
17008	Sinobaca_qinghaiensis	28	Bacteria
25598	Sinomicrobium_oceani	28	Bacteria
20127	Sinomonas_atrocyanea	30	Bacteria
26463	Sinomonas_soli	28	Bacteria
15007	Sinorhizobium_americanum	28	Bacteria
15008	Sinorhizobium_sp.	28	Bacteria
45181	Sinosporangium_album	28	Bacteria
21668	Siphonobacter_aquaeclarae	28	Bacteria
3452	Sirobasidium_magnum	20	Fungi
5244	Sistotrema_brinkmannii	25	Fungi
2025	Sistotrema_brinkmannii	24	Fungi
2458	Sistotrema_brinkmannii	24	Fungi
2459	Sistotrema_brinkmannii	24	Fungi
18479	Skermanella_aerolata	28	Bacteria
43998	Skermania_piniformis	28	Bacteria
24851	Slackia_equolifaciens	37	Bacteria
15923	Slackia_exigua	37	Bacteria
17537	Slackia_faecicanis	37	Bacteria
20476	Slackia_heliotrinireducens	37	Bacteria
22006	Slackia_isoflavoniconvertens	37	Bacteria
22477	Slackia_piriformis	37	Bacteria
44881	Smaragdicoccus_niigatensis	30	Bacteria
16934	Smithella_propionica	35	Bacteria
1847	Snow_mold_basidiomycete	15	Fungi
16929	Sodalis_glossinidius	28	Bacteria
12858	Soehngenia_saccharolytica	30	Bacteria
12223	Solibacillus_silvestris	30	Bacteria
15028	Solibacillus_silvestris	30	Bacteria
30612	Solibacillus_silvestris	28	Bacteria
30675	Solibacillus_silvestris	28	Bacteria
22595	Solibacter_usitatus	25	Bacteria
25927	Solimonas_aquatica	25	Bacteria
18980	Solimonas_flava	28	Bacteria
21787	Solimonas_soli	28	Bacteria
27281	Solimonas_terrae	28	Bacteria
15731	Solimonas_variicoloris	30	Bacteria
21036	Solirubrobacter_ginsenosidimutans	28	Bacteria
14954	Solirubrobacter_pauli	28	Bacteria
22325	Solirubrobacter_soli	28	Bacteria
3403	Solitalea_canadensis	26	Bacteria
21342	Solitalea_koreensis	28	Bacteria
22971	Solobacterium_moorei	37	Bacteria
22323	Soonwooa_buanensis	28	Bacteria
26167	Soonwooa_buanensis	28	Bacteria
14627	Sorangium_cellulosum	30	Bacteria
14671	Sorangium_cellulosum	30	Bacteria
14731	Sorangium_cellulosum	30	Bacteria
14732	Sorangium_cellulosum	30	Bacteria
14733	Sorangium_cellulosum	30	Bacteria
53178	Sorangium_cellulosum	28	Bacteria
53179	Sorangium_cellulosum	28	Bacteria
53180	Sorangium_cellulosum	28	Bacteria
53181	Sorangium_cellulosum	28	Bacteria
53182	Sorangium_cellulosum	28	Bacteria
53183	Sorangium_cellulosum	28	Bacteria
53184	Sorangium_cellulosum	28	Bacteria
53185	Sorangium_cellulosum	28	Bacteria
53186	Sorangium_cellulosum	28	Bacteria
53187	Sorangium_cellulosum	28	Bacteria
53188	Sorangium_cellulosum	28	Bacteria
53189	Sorangium_cellulosum	28	Bacteria
53190	Sorangium_cellulosum	28	Bacteria
53191	Sorangium_cellulosum	28	Bacteria
53192	Sorangium_cellulosum	28	Bacteria
53193	Sorangium_cellulosum	28	Bacteria
53194	Sorangium_cellulosum	28	Bacteria
53195	Sorangium_cellulosum	28	Bacteria
53196	Sorangium_cellulosum	28	Bacteria
53198	Sorangium_cellulosum	28	Bacteria
53200	Sorangium_cellulosum	28	Bacteria
53201	Sorangium_cellulosum	28	Bacteria
53202	Sorangium_cellulosum	28	Bacteria
53203	Sorangium_cellulosum	28	Bacteria
53204	Sorangium_cellulosum	28	Bacteria
53205	Sorangium_cellulosum	28	Bacteria
53206	Sorangium_cellulosum	28	Bacteria
53207	Sorangium_cellulosum	28	Bacteria
53209	Sorangium_cellulosum	28	Bacteria
53210	Sorangium_cellulosum	28	Bacteria
53211	Sorangium_cellulosum	28	Bacteria
53212	Sorangium_cellulosum	28	Bacteria
53213	Sorangium_cellulosum	28	Bacteria
53214	Sorangium_cellulosum	28	Bacteria
53215	Sorangium_cellulosum	28	Bacteria
53216	Sorangium_cellulosum	28	Bacteria
53218	Sorangium_cellulosum	28	Bacteria
53222	Sorangium_cellulosum	28	Bacteria
53223	Sorangium_cellulosum	28	Bacteria
53224	Sorangium_cellulosum	28	Bacteria
53225	Sorangium_cellulosum	28	Bacteria
53226	Sorangium_cellulosum	28	Bacteria
53227	Sorangium_cellulosum	28	Bacteria
53228	Sorangium_cellulosum	28	Bacteria
53230	Sorangium_cellulosum	28	Bacteria
53231	Sorangium_cellulosum	28	Bacteria
53232	Sorangium_cellulosum	28	Bacteria
53233	Sorangium_cellulosum	28	Bacteria
53234	Sorangium_cellulosum	28	Bacteria
53235	Sorangium_cellulosum	28	Bacteria
53236	Sorangium_cellulosum	28	Bacteria
53238	Sorangium_cellulosum	28	Bacteria
53239	Sorangium_cellulosum	28	Bacteria
53240	Sorangium_cellulosum	28	Bacteria
53241	Sorangium_cellulosum	28	Bacteria
53242	Sorangium_cellulosum	28	Bacteria
53243	Sorangium_cellulosum	28	Bacteria
53244	Sorangium_cellulosum	28	Bacteria
53246	Sorangium_cellulosum	28	Bacteria
53247	Sorangium_cellulosum	28	Bacteria
53248	Sorangium_cellulosum	28	Bacteria
53249	Sorangium_cellulosum	28	Bacteria
53250	Sorangium_cellulosum	28	Bacteria
53251	Sorangium_cellulosum	28	Bacteria
53252	Sorangium_cellulosum	28	Bacteria
53253	Sorangium_cellulosum	28	Bacteria
53254	Sorangium_cellulosum	28	Bacteria
53255	Sorangium_cellulosum	28	Bacteria
53256	Sorangium_cellulosum	28	Bacteria
53257	Sorangium_cellulosum	28	Bacteria
53258	Sorangium_cellulosum	28	Bacteria
53259	Sorangium_cellulosum	28	Bacteria
53260	Sorangium_cellulosum	28	Bacteria
53261	Sorangium_cellulosum	28	Bacteria
53262	Sorangium_cellulosum	28	Bacteria
53263	Sorangium_cellulosum	28	Bacteria
53264	Sorangium_cellulosum	28	Bacteria
53265	Sorangium_cellulosum	28	Bacteria
53266	Sorangium_cellulosum	28	Bacteria
53267	Sorangium_cellulosum	28	Bacteria
53268	Sorangium_cellulosum	28	Bacteria
53269	Sorangium_cellulosum	28	Bacteria
53270	Sorangium_cellulosum	28	Bacteria
53271	Sorangium_cellulosum	28	Bacteria
53272	Sorangium_cellulosum	28	Bacteria
53273	Sorangium_cellulosum	28	Bacteria
53274	Sorangium_cellulosum	28	Bacteria
53275	Sorangium_cellulosum	28	Bacteria
53276	Sorangium_cellulosum	28	Bacteria
53277	Sorangium_cellulosum	28	Bacteria
53278	Sorangium_cellulosum	28	Bacteria
53279	Sorangium_cellulosum	28	Bacteria
53280	Sorangium_cellulosum	28	Bacteria
53281	Sorangium_cellulosum	28	Bacteria
53282	Sorangium_cellulosum	28	Bacteria
53283	Sorangium_cellulosum	28	Bacteria
53284	Sorangium_cellulosum	28	Bacteria
53285	Sorangium_cellulosum	28	Bacteria
53286	Sorangium_cellulosum	28	Bacteria
53287	Sorangium_cellulosum	28	Bacteria
53288	Sorangium_cellulosum	28	Bacteria
53289	Sorangium_cellulosum	28	Bacteria
53290	Sorangium_cellulosum	28	Bacteria
53291	Sorangium_cellulosum	28	Bacteria
53292	Sorangium_cellulosum	28	Bacteria
53293	Sorangium_cellulosum	28	Bacteria
53294	Sorangium_cellulosum	28	Bacteria
53295	Sorangium_cellulosum	28	Bacteria
53296	Sorangium_cellulosum	28	Bacteria
53297	Sorangium_cellulosum	28	Bacteria
53298	Sorangium_cellulosum	28	Bacteria
53299	Sorangium_cellulosum	28	Bacteria
53301	Sorangium_cellulosum	28	Bacteria
53302	Sorangium_cellulosum	28	Bacteria
53303	Sorangium_cellulosum	28	Bacteria
53304	Sorangium_cellulosum	28	Bacteria
53305	Sorangium_cellulosum	28	Bacteria
53306	Sorangium_cellulosum	28	Bacteria
53307	Sorangium_cellulosum	28	Bacteria
53308	Sorangium_cellulosum	28	Bacteria
53309	Sorangium_cellulosum	28	Bacteria
53310	Sorangium_cellulosum	28	Bacteria
53311	Sorangium_cellulosum	28	Bacteria
53312	Sorangium_cellulosum	28	Bacteria
53313	Sorangium_cellulosum	28	Bacteria
53314	Sorangium_cellulosum	28	Bacteria
53315	Sorangium_cellulosum	28	Bacteria
53316	Sorangium_cellulosum	28	Bacteria
53317	Sorangium_cellulosum	28	Bacteria
53318	Sorangium_cellulosum	28	Bacteria
53319	Sorangium_cellulosum	28	Bacteria
53320	Sorangium_cellulosum	28	Bacteria
53321	Sorangium_cellulosum	28	Bacteria
53322	Sorangium_cellulosum	28	Bacteria
53323	Sorangium_cellulosum	28	Bacteria
53324	Sorangium_cellulosum	28	Bacteria
53325	Sorangium_cellulosum	28	Bacteria
53326	Sorangium_cellulosum	28	Bacteria
53327	Sorangium_cellulosum	28	Bacteria
53328	Sorangium_cellulosum	28	Bacteria
53329	Sorangium_cellulosum	28	Bacteria
53330	Sorangium_cellulosum	28	Bacteria
53331	Sorangium_cellulosum	28	Bacteria
53332	Sorangium_cellulosum	28	Bacteria
53333	Sorangium_cellulosum	28	Bacteria
53334	Sorangium_cellulosum	28	Bacteria
53335	Sorangium_cellulosum	28	Bacteria
53336	Sorangium_cellulosum	28	Bacteria
53337	Sorangium_cellulosum	28	Bacteria
53338	Sorangium_cellulosum	28	Bacteria
53339	Sorangium_cellulosum	28	Bacteria
53340	Sorangium_cellulosum	28	Bacteria
53341	Sorangium_cellulosum	28	Bacteria
53342	Sorangium_cellulosum	28	Bacteria
53343	Sorangium_cellulosum	28	Bacteria
53344	Sorangium_cellulosum	28	Bacteria
53345	Sorangium_cellulosum	28	Bacteria
53346	Sorangium_cellulosum	28	Bacteria
53347	Sorangium_cellulosum	28	Bacteria
53348	Sorangium_cellulosum	28	Bacteria
53349	Sorangium_cellulosum	28	Bacteria
53350	Sorangium_cellulosum	28	Bacteria
53351	Sorangium_cellulosum	28	Bacteria
53352	Sorangium_cellulosum	28	Bacteria
53353	Sorangium_cellulosum	28	Bacteria
53354	Sorangium_cellulosum	28	Bacteria
53355	Sorangium_cellulosum	28	Bacteria
53356	Sorangium_cellulosum	28	Bacteria
53357	Sorangium_cellulosum	28	Bacteria
53358	Sorangium_cellulosum	28	Bacteria
53359	Sorangium_cellulosum	28	Bacteria
53360	Sorangium_cellulosum	28	Bacteria
53361	Sorangium_cellulosum	28	Bacteria
53362	Sorangium_cellulosum	28	Bacteria
53363	Sorangium_cellulosum	28	Bacteria
53364	Sorangium_cellulosum	28	Bacteria
53365	Sorangium_cellulosum	28	Bacteria
53366	Sorangium_cellulosum	28	Bacteria
53367	Sorangium_cellulosum	28	Bacteria
53369	Sorangium_cellulosum	28	Bacteria
53370	Sorangium_cellulosum	28	Bacteria
53371	Sorangium_cellulosum	28	Bacteria
53372	Sorangium_cellulosum	28	Bacteria
53373	Sorangium_cellulosum	28	Bacteria
53374	Sorangium_cellulosum	28	Bacteria
53375	Sorangium_cellulosum	28	Bacteria
53376	Sorangium_cellulosum	28	Bacteria
53378	Sorangium_cellulosum	28	Bacteria
53379	Sorangium_cellulosum	28	Bacteria
53380	Sorangium_cellulosum	28	Bacteria
53382	Sorangium_cellulosum	28	Bacteria
53383	Sorangium_cellulosum	28	Bacteria
53384	Sorangium_cellulosum	28	Bacteria
53386	Sorangium_cellulosum	28	Bacteria
53387	Sorangium_cellulosum	28	Bacteria
53388	Sorangium_cellulosum	28	Bacteria
53389	Sorangium_cellulosum	28	Bacteria
53390	Sorangium_cellulosum	28	Bacteria
53391	Sorangium_cellulosum	28	Bacteria
53392	Sorangium_cellulosum	28	Bacteria
53393	Sorangium_cellulosum	28	Bacteria
53394	Sorangium_cellulosum	28	Bacteria
53395	Sorangium_cellulosum	28	Bacteria
53396	Sorangium_cellulosum	28	Bacteria
53397	Sorangium_cellulosum	28	Bacteria
53398	Sorangium_cellulosum	28	Bacteria
53400	Sorangium_cellulosum	28	Bacteria
53401	Sorangium_cellulosum	28	Bacteria
53402	Sorangium_cellulosum	28	Bacteria
53403	Sorangium_cellulosum	28	Bacteria
53404	Sorangium_cellulosum	28	Bacteria
53405	Sorangium_cellulosum	28	Bacteria
53406	Sorangium_cellulosum	28	Bacteria
53407	Sorangium_cellulosum	28	Bacteria
53408	Sorangium_cellulosum	28	Bacteria
53409	Sorangium_cellulosum	28	Bacteria
53410	Sorangium_cellulosum	28	Bacteria
53411	Sorangium_cellulosum	28	Bacteria
53412	Sorangium_cellulosum	28	Bacteria
53413	Sorangium_cellulosum	28	Bacteria
53414	Sorangium_cellulosum	28	Bacteria
53415	Sorangium_cellulosum	28	Bacteria
53416	Sorangium_cellulosum	28	Bacteria
53417	Sorangium_cellulosum	28	Bacteria
53418	Sorangium_cellulosum	28	Bacteria
53420	Sorangium_cellulosum	28	Bacteria
53421	Sorangium_cellulosum	28	Bacteria
53422	Sorangium_cellulosum	28	Bacteria
53423	Sorangium_cellulosum	28	Bacteria
53424	Sorangium_cellulosum	28	Bacteria
53425	Sorangium_cellulosum	28	Bacteria
53426	Sorangium_cellulosum	28	Bacteria
53427	Sorangium_cellulosum	28	Bacteria
53428	Sorangium_cellulosum	28	Bacteria
53429	Sorangium_cellulosum	28	Bacteria
53430	Sorangium_cellulosum	28	Bacteria
53431	Sorangium_cellulosum	28	Bacteria
53432	Sorangium_cellulosum	28	Bacteria
53433	Sorangium_cellulosum	28	Bacteria
53434	Sorangium_cellulosum	28	Bacteria
53435	Sorangium_cellulosum	28	Bacteria
53436	Sorangium_cellulosum	28	Bacteria
53437	Sorangium_cellulosum	28	Bacteria
53438	Sorangium_cellulosum	28	Bacteria
53439	Sorangium_cellulosum	28	Bacteria
53440	Sorangium_cellulosum	28	Bacteria
53442	Sorangium_cellulosum	28	Bacteria
53443	Sorangium_cellulosum	28	Bacteria
53444	Sorangium_cellulosum	28	Bacteria
53445	Sorangium_cellulosum	28	Bacteria
53446	Sorangium_cellulosum	28	Bacteria
53447	Sorangium_cellulosum	28	Bacteria
53448	Sorangium_cellulosum	28	Bacteria
53449	Sorangium_cellulosum	28	Bacteria
53450	Sorangium_cellulosum	28	Bacteria
53451	Sorangium_cellulosum	28	Bacteria
53452	Sorangium_cellulosum	28	Bacteria
53453	Sorangium_cellulosum	28	Bacteria
53454	Sorangium_cellulosum	28	Bacteria
53455	Sorangium_cellulosum	28	Bacteria
53456	Sorangium_cellulosum	28	Bacteria
53457	Sorangium_cellulosum	28	Bacteria
53458	Sorangium_cellulosum	28	Bacteria
53459	Sorangium_cellulosum	28	Bacteria
53460	Sorangium_cellulosum	28	Bacteria
